"iso3c","year","source","generation"
"SAU",2013,"oil",150530.16
"SAU",2013,"solar",42.48
"SAU",2014,"gas",137194.55
"SAU",2014,"oil",174611.25
"SAU",2014,"solar",45.88
"SAU",2015,"gas",145481.04
"SAU",2015,"oil",192846.96
"SAU",2015,"solar",45.88
"SAU",2016,"gas",175141.12
"SAU",2016,"oil",170304.88
"SAU",2016,"solar",45.88
"SAU",2017,"gas",195391.75
"SAU",2017,"oil",168466.25
"SAU",2017,"solar",65.04
"SAU",2017,"wind",4.82
"SAU",2018,"gas",196431.89
"SAU",2018,"oil",147341.11
"SAU",2018,"solar",213.96
"SAU",2018,"wind",4.82
"SAU",2019,"gas",193821.83
"SAU",2019,"oil",148801.17
"SAU",2019,"solar",261.26
"SAU",2019,"wind",5.69
"SAU",2020,"gas",197632.15
"SAU",2020,"oil",147576.85
"SAU",2020,"solar",261.26
"SAU",2020,"wind",5.69
"SDN",2000,"bioenergy",99.64
"SDN",2000,"hydro",1183
"SDN",2000,"oil",1267
"SDN",2001,"bioenergy",110.07
"SDN",2001,"hydro",1236
"SDN",2001,"oil",1324
"SDN",2002,"bioenergy",120
"SDN",2002,"hydro",1287
"SDN",2002,"oil",1610
"SDN",2002,"solar",0.02
"SDN",2003,"bioenergy",130
"SDN",2003,"hydro",1163
"SDN",2003,"oil",2191
"SDN",2003,"solar",0.02
"SDN",2004,"bioenergy",139.68
"SDN",2004,"hydro",1107
"SDN",2004,"oil",2360
"SDN",2004,"solar",0.02
"SDN",2005,"bioenergy",143.72
"SDN",2005,"hydro",1261
"SDN",2005,"oil",2565
"SDN",2005,"solar",0.17
"SDN",2006,"bioenergy",140
"SDN",2006,"hydro",1370
"SDN",2006,"oil",3151
"SDN",2006,"solar",0.34
"SDN",2007,"bioenergy",149.34
"SDN",2007,"hydro",1451
"SDN",2007,"oil",3570
"SDN",2007,"solar",0.35
"SDN",2008,"bioenergy",149.07
"SDN",2008,"hydro",1463
"SDN",2008,"oil",4043
"SDN",2008,"solar",0.67
"SDN",2009,"bioenergy",150.53
"SDN",2009,"hydro",3228
"SDN",2009,"oil",3263
"SDN",2009,"solar",0.87
"SDN",2010,"bioenergy",134.56
"SDN",2010,"hydro",6202
"SDN",2010,"oil",1297
"SDN",2010,"solar",1.46
"SDN",2011,"bioenergy",121.1
"SDN",2011,"hydro",6467
"SDN",2011,"oil",1988
"SDN",2011,"solar",3.77
"SDN",2012,"bioenergy",123.45
"SDN",2012,"hydro",6619
"SDN",2012,"oil",2891
"SDN",2012,"solar",5.82
"SDN",2013,"bioenergy",135.96
"SDN",2013,"hydro",8317
"SDN",2013,"oil",2290
"SDN",2013,"solar",13.35
"SDN",2014,"bioenergy",116.15
"SDN",2014,"hydro",8913
"SDN",2014,"oil",2463
"SDN",2014,"solar",13.35
"SDN",2015,"bioenergy",118
"SDN",2015,"hydro",8420
"SDN",2015,"oil",4627
"SDN",2015,"solar",13.35
"SDN",2016,"bioenergy",120
"SDN",2016,"hydro",8051
"SDN",2016,"oil",6378
"SDN",2016,"solar",18.5
"SDN",2017,"bioenergy",129.64
"SDN",2017,"hydro",9346.87
"SDN",2017,"oil",5900
"SDN",2017,"solar",20.45
"SDN",2018,"bioenergy",121.68
"SDN",2018,"hydro",9657
"SDN",2018,"oil",6301.27
"SDN",2018,"solar",20.48
"SDN",2019,"bioenergy",108.98
"SDN",2019,"hydro",10210
"SDN",2019,"oil",6505.05
"SDN",2019,"solar",21.55
"SDN",2020,"bioenergy",103.85
"SDN",2020,"hydro",11008
"SDN",2020,"oil",5408.72
"SDN",2020,"solar",27.51
"SEN",2000,"bioenergy",26.2
"SEN",2000,"gas",259
"SEN",2000,"oil",974.06
"SEN",2000,"solar",1.71
"SEN",2001,"bioenergy",25.8
"SEN",2001,"gas",212
"SEN",2001,"oil",1066.07
"SEN",2001,"solar",1.95
"SEN",2002,"bioenergy",25.2
"SEN",2002,"gas",196
"SEN",2002,"oil",908.07
"SEN",2002,"solar",2.19
"SEN",2003,"bioenergy",25.5
"SEN",2003,"gas",91
"SEN",2003,"oil",977.07
"SEN",2003,"solar",2.42
"SEN",2004,"bioenergy",25.5
"SEN",2004,"gas",93
"SEN",2004,"oil",1136.08
"SEN",2004,"solar",2.66
"SEN",2005,"bioenergy",25.5
"SEN",2005,"gas",131
"SEN",2005,"oil",1384.09
"SEN",2005,"solar",2.9
"SEN",2006,"bioenergy",25.5
"SEN",2006,"gas",199
"SEN",2006,"oil",1452.09
"SEN",2006,"solar",3.14
"SEN",2007,"bioenergy",25.7
"SEN",2007,"gas",124
"SEN",2007,"oil",1656.1
"SEN",2007,"solar",3.41
"SEN",2008,"bioenergy",25.7
"SEN",2008,"gas",142
"SEN",2008,"oil",1918.11
"SEN",2008,"solar",3.86
"SEN",2009,"bioenergy",25.7
"SEN",2009,"gas",72
"SEN",2009,"oil",2062.09
"SEN",2009,"solar",4.39
"SEN",2010,"bioenergy",68
"SEN",2010,"gas",261
"SEN",2010,"oil",1985.12
"SEN",2010,"solar",5.62
"SEN",2011,"bioenergy",59.9
"SEN",2011,"gas",253
"SEN",2011,"oil",1934.12
"SEN",2011,"solar",8.18
"SEN",2012,"bioenergy",52.7
"SEN",2012,"gas",43
"SEN",2012,"oil",2455.13
"SEN",2012,"solar",10.07
"SEN",2013,"bioenergy",46.3
"SEN",2013,"gas",96
"SEN",2013,"oil",2495.14
"SEN",2013,"solar",11.95
"SEN",2014,"bioenergy",40.97
"SEN",2014,"gas",88
"SEN",2014,"oil",2672.15
"SEN",2014,"solar",15.94
"SEN",2015,"bioenergy",51.51
"SEN",2015,"gas",53
"SEN",2015,"oil",2790.16
"SEN",2015,"solar",16.3
"SEN",2016,"bioenergy",57.83
"SEN",2016,"gas",297
"SEN",2016,"oil",2750.17
"SEN",2016,"solar",14.95
"SEN",2017,"bioenergy",57.9
"SEN",2017,"gas",589.72
"SEN",2017,"oil",2706.12
"SEN",2017,"solar",97.95
"SEN",2018,"bioenergy",110.3
"SEN",2018,"gas",561.88
"SEN",2018,"oil",2729.2
"SEN",2018,"solar",226.95
"SEN",2019,"bioenergy",110.3
"SEN",2019,"gas",537
"SEN",2019,"oil",3066.14
"SEN",2019,"solar",261.95
"SEN",2020,"bioenergy",110.3
"SEN",2020,"gas",517.57
"SEN",2020,"oil",3216.4
"SEN",2020,"solar",290.65
"SGP",2000,"gas",20894.8
"SGP",2000,"oil",12148.98
"SGP",2000,"otherrenewable",1378.78
"SGP",2001,"gas",21816
"SGP",2001,"oil",12623.78
"SGP",2001,"otherrenewable",1378.78
"SGP",2002,"gas",22874.2
"SGP",2002,"oil",13169.18
"SGP",2002,"otherrenewable",1378.78
"SGP",2003,"gas",23281.3
"SGP",2003,"oil",13378.98
"SGP",2003,"otherrenewable",1378.78
"SGP",2004,"gas",24289.6
"SGP",2004,"oil",13898.78
"SGP",2004,"otherrenewable",1378.78
"SGP",2005,"gas",25215.5
"SGP",2005,"oil",14375.98
"SGP",2005,"otherrenewable",1378.78
"SGP",2006,"gas",26762.8
"SGP",2006,"oil",14096.38
"SGP",2006,"otherrenewable",1378.78
"SGP",2007,"gas",29955.9
"SGP",2007,"oil",12556.98
"SGP",2007,"otherrenewable",1378.78
"SGP",2008,"gas",31473
"SGP",2008,"oil",11576.08
"SGP",2008,"otherrenewable",1378.78
"SGP",2008,"solar",0.3
"SGP",2009,"gas",30114.5
"SGP",2009,"oil",10527.85
"SGP",2009,"otherrenewable",1157.85
"SGP",2009,"solar",1.6
"SGP",2010,"gas",30819.4
"SGP",2010,"oil",13029.65
"SGP",2010,"otherrenewable",1517.05
"SGP",2010,"solar",3.2
"SGP",2011,"gas",31473.4
"SGP",2011,"oil",12980.2
"SGP",2011,"otherrenewable",1545.8
"SGP",2011,"solar",4.9
"SGP",2012,"coal",10
"SGP",2012,"gas",35291.8
"SGP",2012,"oil",10059.2
"SGP",2012,"otherrenewable",1575
"SGP",2012,"solar",8.31
"SGP",2013,"bioenergy",142.3
"SGP",2013,"coal",708.1
"SGP",2013,"gas",39977.7
"SGP",2013,"oil",5442.9
"SGP",2013,"otherrenewable",1692.3
"SGP",2013,"solar",12.58
"SGP",2014,"bioenergy",237.8
"SGP",2014,"coal",1209.7
"SGP",2014,"gas",43133.6
"SGP",2014,"oil",3000.95
"SGP",2014,"otherrenewable",1727.66
"SGP",2014,"solar",26.97
"SGP",2015,"bioenergy",342.7
"SGP",2015,"coal",1314.1
"SGP",2015,"gas",44103.1
"SGP",2015,"oil",2795.65
"SGP",2015,"otherrenewable",1715.96
"SGP",2015,"solar",48.71
"SGP",2016,"bioenergy",374.9
"SGP",2016,"coal",1402.5
"SGP",2016,"gas",45253.1
"SGP",2016,"oil",2558.8
"SGP",2016,"otherrenewable",1894.31
"SGP",2016,"solar",103
"SGP",2017,"bioenergy",369.8
"SGP",2017,"coal",1616.6
"SGP",2017,"gas",45679.7
"SGP",2017,"oil",2687.05
"SGP",2017,"otherrenewable",1748.16
"SGP",2017,"solar",124
"SGP",2017,"wind",0.35
"SGP",2018,"bioenergy",423.5
"SGP",2018,"coal",1624.1
"SGP",2018,"gas",46788
"SGP",2018,"oil",2318.5
"SGP",2018,"otherrenewable",1577.81
"SGP",2018,"solar",173
"SGP",2018,"wind",0.35
"SGP",2019,"bioenergy",412.3
"SGP",2019,"coal",1535.1
"SGP",2019,"gas",48207.2
"SGP",2019,"oil",2129.45
"SGP",2019,"otherrenewable",1561.96
"SGP",2019,"solar",296
"SGP",2019,"wind",0.35
"SGP",2020,"bioenergy",389.5
"SGP",2020,"coal",1385.3
"SGP",2020,"gas",47568.8
"SGP",2020,"oil",1943.8
"SGP",2020,"otherrenewable",1432.61
"SGP",2020,"solar",360
"SGP",2020,"wind",0.35
"SGS",2015,"hydro",0.57
"SGS",2015,"oil",0.03
"SGS",2016,"hydro",0.66
"SGS",2016,"oil",0.05
"SGS",2017,"hydro",0.49
"SGS",2017,"oil",0.02
"SGS",2018,"hydro",0.7
"SGS",2018,"oil",0.01
"SGS",2019,"hydro",0.75
"SGS",2019,"oil",0.01
"SGS",2020,"hydro",0.75
"SGS",2020,"oil",0.01
"SLB",2000,"hydro",0.82
"SLB",2000,"oil",58.9
"SLB",2001,"hydro",0.82
"SLB",2001,"oil",56.9
"SLB",2002,"hydro",0.89
"SLB",2002,"oil",54.5
"SLB",2003,"hydro",0.89
"SLB",2003,"oil",54.5
"SLB",2004,"hydro",0.97
"SLB",2004,"oil",60.9
"SLB",2005,"hydro",0.97
"SLB",2005,"oil",67.9
"SLB",2006,"bioenergy",0.52
"SLB",2006,"hydro",0.97
"SLB",2006,"oil",69.3
"SLB",2007,"bioenergy",1.62
"SLB",2007,"hydro",0.97
"SLB",2007,"oil",75.9
"SLB",2008,"bioenergy",2.16
"SLB",2008,"hydro",0.97
"SLB",2008,"oil",78
"SLB",2009,"bioenergy",2.49
"SLB",2009,"hydro",0.97
"SLB",2009,"oil",79.3
"SLB",2009,"solar",0
"SLB",2010,"bioenergy",2.24
"SLB",2010,"hydro",0.5
"SLB",2010,"oil",83.52
"SLB",2010,"solar",0
"SLB",2011,"bioenergy",2.72
"SLB",2011,"hydro",0.5
"SLB",2011,"oil",83.77
"SLB",2011,"solar",1.08
"SLB",2012,"bioenergy",2.72
"SLB",2012,"hydro",0.5
"SLB",2012,"oil",84
"SLB",2012,"solar",1.08
"SLB",2013,"bioenergy",2.95
"SLB",2013,"hydro",0.5
"SLB",2013,"oil",81.1
"SLB",2013,"solar",1.08
"SLB",2014,"bioenergy",3.8
"SLB",2014,"hydro",0.5
"SLB",2014,"oil",84.8
"SLB",2014,"solar",1.48
"SLB",2015,"bioenergy",4.31
"SLB",2015,"hydro",0.5
"SLB",2015,"oil",85.39
"SLB",2015,"solar",1.52
"SLB",2016,"bioenergy",4.25
"SLB",2016,"hydro",0.89
"SLB",2016,"oil",88.91
"SLB",2016,"solar",2.13
"SLB",2017,"bioenergy",3.7
"SLB",2017,"hydro",0.89
"SLB",2017,"oil",92.11
"SLB",2017,"solar",3.22
"SLB",2018,"bioenergy",3.7
"SLB",2018,"hydro",0.89
"SLB",2018,"oil",95.38
"SLB",2018,"solar",2.9
"SLB",2019,"bioenergy",3.7
"SLB",2019,"hydro",0.89
"SLB",2019,"oil",97.61
"SLB",2019,"solar",3.48
"SLB",2020,"bioenergy",3.7
"SLB",2020,"hydro",0.89
"SLB",2020,"oil",97.61
"SLB",2020,"solar",3.48
"SLE",2000,"hydro",16
"SLE",2000,"oil",30
"SLE",2001,"hydro",15
"SLE",2001,"oil",30
"SLE",2002,"hydro",16
"SLE",2002,"oil",80
"SLE",2003,"hydro",16
"SLE",2003,"oil",80
"SLE",2004,"hydro",17
"SLE",2004,"oil",80
"SLE",2004,"solar",0
"SLE",2005,"hydro",19
"SLE",2005,"oil",60
"SLE",2005,"solar",0.01
"SLE",2006,"hydro",8
"SLE",2006,"oil",31.5
"SLE",2006,"solar",0.01
"SLE",2007,"hydro",7
"SLE",2007,"oil",30.3
"SLE",2007,"solar",0.05
"SLE",2008,"hydro",9
"SLE",2008,"oil",139.7
"SLE",2008,"solar",0.07
"SLE",2009,"hydro",50
"SLE",2009,"oil",92.8
"SLE",2009,"solar",0.1
"SLE",2010,"hydro",149
"SLE",2010,"oil",21.5
"SLE",2010,"solar",0.14
"SLE",2011,"hydro",153
"SLE",2011,"oil",22.7
"SLE",2011,"solar",0.24
"SLE",2012,"hydro",118.55
"SLE",2012,"oil",42
"SLE",2012,"solar",0.35
"SLE",2013,"hydro",105.49
"SLE",2013,"oil",65
"SLE",2013,"solar",0.56
"SLE",2014,"bioenergy",4.94
"SLE",2014,"hydro",179.03
"SLE",2014,"oil",38.72
"SLE",2014,"solar",0.58
"SLE",2015,"bioenergy",3.94
"SLE",2015,"hydro",189.51
"SLE",2015,"oil",67.31
"SLE",2015,"solar",0.62
"SLE",2016,"bioenergy",3.94
"SLE",2016,"hydro",219.92
"SLE",2016,"oil",79.63
"SLE",2016,"solar",0.71
"SLE",2017,"bioenergy",3.94
"SLE",2017,"hydro",238.12
"SLE",2017,"oil",80
"SLE",2017,"solar",5.62
"SLE",2018,"bioenergy",3.94
"SLE",2018,"hydro",238.12
"SLE",2018,"oil",80
"SLE",2018,"solar",6.23
"SLE",2019,"bioenergy",3.94
"SLE",2019,"hydro",238.12
"SLE",2019,"oil",80
"SLE",2019,"solar",6.23
"SLE",2020,"bioenergy",3.94
"SLE",2020,"hydro",238.12
"SLE",2020,"oil",80
"SLE",2020,"solar",6.23
"SLV",2000,"hydro",1175.19
"SLV",2000,"oil",543.1
"SLV",2000,"otherrenewable",786.23
"SLV",2000,"solar",0.07
"SLV",2001,"hydro",1163.8
"SLV",2001,"oil",1747.35
"SLV",2001,"otherrenewable",966.39
"SLV",2001,"solar",0.07
"SLV",2002,"hydro",1139.08
"SLV",2002,"oil",1968.16
"SLV",2002,"otherrenewable",993.12
"SLV",2002,"solar",0.07
"SLV",2003,"hydro",1465.75
"SLV",2003,"oil",1878.55
"SLV",2003,"otherrenewable",1026.08
"SLV",2003,"solar",0.07
"SLV",2004,"bioenergy",60.52
"SLV",2004,"hydro",1387.61
"SLV",2004,"oil",2049.78
"SLV",2004,"otherrenewable",1011.1
"SLV",2004,"solar",0.07
"SLV",2005,"bioenergy",89.35
"SLV",2005,"hydro",1669.3
"SLV",2005,"oil",2049.67
"SLV",2005,"otherrenewable",1050.51
"SLV",2005,"solar",0.07
"SLV",2006,"bioenergy",142.98
"SLV",2006,"hydro",1961.65
"SLV",2006,"oil",2494.76
"SLV",2006,"otherrenewable",1140.44
"SLV",2006,"solar",0.07
"SLV",2007,"bioenergy",145.19
"SLV",2007,"hydro",1738.78
"SLV",2007,"oil",2685.83
"SLV",2007,"otherrenewable",1381.66
"SLV",2007,"solar",0.07
"SLV",2008,"bioenergy",174.26
"SLV",2008,"hydro",2038.44
"SLV",2008,"oil",2402.74
"SLV",2008,"otherrenewable",1519.14
"SLV",2008,"solar",0.07
"SLV",2009,"bioenergy",231.98
"SLV",2009,"hydro",1505.01
"SLV",2009,"oil",2759.28
"SLV",2009,"otherrenewable",1523.94
"SLV",2009,"solar",0.07
"SLV",2010,"bioenergy",282.73
"SLV",2010,"hydro",2083.65
"SLV",2010,"oil",2370.74
"SLV",2010,"otherrenewable",1525.13
"SLV",2010,"solar",0.07
"SLV",2011,"bioenergy",302.81
"SLV",2011,"hydro",2011.15
"SLV",2011,"oil",2254.69
"SLV",2011,"otherrenewable",1534.38
"SLV",2011,"solar",0.07
"SLV",2012,"bioenergy",408.53
"SLV",2012,"hydro",1846.56
"SLV",2012,"oil",2480.27
"SLV",2012,"otherrenewable",1535.38
"SLV",2012,"solar",0.07
"SLV",2013,"bioenergy",430.04
"SLV",2013,"hydro",1789.55
"SLV",2013,"oil",2481.18
"SLV",2013,"otherrenewable",1559.62
"SLV",2013,"solar",11.36
"SLV",2014,"bioenergy",437.69
"SLV",2014,"hydro",1788.65
"SLV",2014,"oil",2508.33
"SLV",2014,"otherrenewable",1557.64
"SLV",2014,"solar",22.02
"SLV",2015,"bioenergy",562.6
"SLV",2015,"hydro",1430.94
"SLV",2015,"oil",2525.77
"SLV",2015,"otherrenewable",1539.69
"SLV",2015,"solar",27.51
"SLV",2016,"bioenergy",634.56
"SLV",2016,"hydro",1342.63
"SLV",2016,"oil",2504.55
"SLV",2016,"otherrenewable",1575.52
"SLV",2016,"solar",44.82
"SLV",2017,"bioenergy",711.44
"SLV",2017,"hydro",1705.03
"SLV",2017,"oil",1399.34
"SLV",2017,"otherrenewable",1568.48
"SLV",2017,"solar",184.62
"SLV",2018,"bioenergy",740.12
"SLV",2018,"hydro",1631.34
"SLV",2018,"oil",1199.97
"SLV",2018,"otherrenewable",1545.28
"SLV",2018,"solar",307.28
"SLV",2019,"bioenergy",828.97
"SLV",2019,"hydro",1526.31
"SLV",2019,"oil",1755.95
"SLV",2019,"otherrenewable",1474
"SLV",2019,"solar",505.28
"SLV",2020,"bioenergy",815.49
"SLV",2020,"hydro",2071.56
"SLV",2020,"oil",977.06
"SLV",2020,"otherrenewable",1557.05
"SLV",2020,"solar",908.52
"SLV",2020,"wind",14.12
"SOM",2000,"oil",500
"SOM",2001,"oil",522
"SOM",2002,"oil",548
"SOM",2003,"oil",560
"SOM",2004,"oil",560
"SOM",2005,"oil",580
"SOM",2006,"oil",600
"SOM",2007,"oil",622
"SOM",2008,"oil",648
"SOM",2009,"oil",654
"SOM",2010,"oil",654
"SOM",2011,"oil",668
"SOM",2012,"oil",680
"SOM",2012,"wind",3.85
"SOM",2013,"oil",700
"SOM",2013,"wind",3.85
"SOM",2014,"oil",700
"SOM",2014,"solar",0.16
"SOM",2014,"wind",3.85
"SOM",2015,"oil",700
"SOM",2015,"solar",0.27
"SOM",2015,"wind",4.91
"SOM",2016,"oil",700
"SOM",2016,"solar",7.29
"SOM",2016,"wind",4.91
"SOM",2017,"oil",700
"SOM",2017,"solar",10.76
"SOM",2017,"wind",6.22
"SOM",2018,"oil",700
"SOM",2018,"solar",11.03
"SOM",2018,"wind",6.22
"SOM",2019,"oil",700
"SOM",2019,"solar",11.03
"SOM",2019,"wind",6.22
"SOM",2020,"oil",700
"SOM",2020,"solar",24.24
"SOM",2020,"wind",6.22
"SPM",2000,"oil",43
"SPM",2001,"oil",43
"SPM",2002,"oil",43
"SPM",2003,"oil",43
"SPM",2004,"oil",43
"SPM",2005,"oil",43
"SPM",2006,"oil",43
"SPM",2007,"oil",43
"SPM",2008,"oil",43
"SPM",2008,"wind",1.8
"SPM",2009,"oil",43
"SPM",2009,"wind",1.8
"SPM",2010,"oil",43
"SPM",2010,"wind",1.8
"SPM",2011,"oil",43
"SPM",2011,"wind",1.8
"SPM",2012,"oil",43.5
"SPM",2012,"wind",1.8
"SPM",2013,"oil",46.5
"SPM",2013,"wind",1.8
"SPM",2014,"oil",48.3
"SPM",2015,"oil",48.6
"SPM",2016,"oil",48.8
"SPM",2017,"oil",48.7
"SPM",2018,"oil",48.7
"SPM",2019,"oil",52.83
"SPM",2020,"oil",50.7
"SRB",2000,"coal",21433
"SRB",2000,"gas",392
"SRB",2000,"hydro",10337.24
"SRB",2000,"oil",315
"SRB",2001,"coal",21859
"SRB",2001,"gas",500
"SRB",2001,"hydro",10622.17
"SRB",2001,"oil",321
"SRB",2002,"coal",22559
"SRB",2002,"gas",503
"SRB",2002,"hydro",10446.68
"SRB",2002,"oil",248
"SRB",2003,"coal",24710
"SRB",2003,"gas",537
"SRB",2003,"hydro",9118.06
"SRB",2003,"oil",268
"SRB",2004,"coal",25736
"SRB",2004,"gas",682
"SRB",2004,"hydro",11121
"SRB",2004,"oil",147
"SRB",2005,"coal",23442
"SRB",2005,"gas",317
"SRB",2005,"hydro",12032
"SRB",2005,"oil",683
"SRB",2005,"solar",0.12
"SRB",2006,"coal",25073
"SRB",2006,"gas",118
"SRB",2006,"hydro",10965
"SRB",2006,"oil",325
"SRB",2006,"solar",0.23
"SRB",2007,"coal",25604
"SRB",2007,"gas",403
"SRB",2007,"hydro",10037
"SRB",2007,"oil",506
"SRB",2007,"solar",0.46
"SRB",2008,"coal",26680
"SRB",2008,"gas",415
"SRB",2008,"hydro",10109
"SRB",2008,"oil",172
"SRB",2008,"solar",1.03
"SRB",2009,"coal",26902
"SRB",2009,"gas",173
"SRB",2009,"hydro",11144
"SRB",2009,"oil",103
"SRB",2009,"solar",1.38
"SRB",2010,"coal",25094
"SRB",2010,"gas",327
"SRB",2010,"hydro",12571
"SRB",2010,"oil",111
"SRB",2010,"solar",1.5
"SRB",2011,"bioenergy",1
"SRB",2011,"coal",28785
"SRB",2011,"gas",501
"SRB",2011,"hydro",9243
"SRB",2011,"oil",71
"SRB",2011,"solar",1.73
"SRB",2012,"bioenergy",6
"SRB",2012,"coal",26334
"SRB",2012,"gas",477
"SRB",2012,"hydro",9914
"SRB",2012,"oil",68
"SRB",2012,"solar",3.57
"SRB",2012,"wind",0.21
"SRB",2013,"bioenergy",21
"SRB",2013,"coal",28691
"SRB",2013,"gas",301
"SRB",2013,"hydro",10853
"SRB",2013,"oil",12
"SRB",2013,"solar",5.41
"SRB",2013,"wind",0.55
"SRB",2014,"bioenergy",23
"SRB",2014,"coal",22167
"SRB",2014,"gas",235
"SRB",2014,"hydro",11617
"SRB",2014,"oil",13
"SRB",2014,"solar",6
"SRB",2014,"wind",0.37
"SRB",2015,"bioenergy",24
"SRB",2015,"coal",27231
"SRB",2015,"gas",218
"SRB",2015,"hydro",10783
"SRB",2015,"oil",32
"SRB",2015,"solar",11
"SRB",2015,"wind",1.2
"SRB",2016,"bioenergy",35
"SRB",2016,"coal",27318
"SRB",2016,"gas",376
"SRB",2016,"hydro",11520
"SRB",2016,"oil",56
"SRB",2016,"solar",12
"SRB",2016,"wind",26
"SRB",2017,"bioenergy",76.19
"SRB",2017,"coal",26554.16
"SRB",2017,"gas",549.85
"SRB",2017,"hydro",9751.97
"SRB",2017,"oil",52.6
"SRB",2017,"solar",13.14
"SRB",2017,"wind",48.46
"SRB",2018,"bioenergy",102.72
"SRB",2018,"coal",25114.26
"SRB",2018,"gas",596.25
"SRB",2018,"hydro",11393.17
"SRB",2018,"oil",56.9
"SRB",2018,"solar",13.04
"SRB",2018,"wind",150.42
"SRB",2019,"bioenergy",138.13
"SRB",2019,"coal",25658.91
"SRB",2019,"gas",665.27
"SRB",2019,"hydro",10198.23
"SRB",2019,"oil",27.74
"SRB",2019,"solar",13.55
"SRB",2019,"wind",898.21
"SRB",2020,"bioenergy",192.45
"SRB",2020,"coal",26494.36
"SRB",2020,"gas",511.71
"SRB",2020,"hydro",9748.65
"SRB",2020,"oil",20.42
"SRB",2020,"solar",13.26
"SRB",2020,"wind",975.63
"SSD",2012,"oil",443
"SSD",2012,"solar",0.24
"SSD",2013,"oil",470
"SSD",2013,"solar",0.24
"SSD",2014,"oil",486
"SSD",2014,"solar",0.24
"SSD",2015,"oil",576
"SSD",2015,"solar",0.24
"SSD",2016,"oil",445
"SSD",2016,"solar",0.64
"SSD",2017,"oil",539
"SSD",2017,"solar",0.67
"SSD",2018,"oil",580
"SSD",2018,"solar",1.11
"SSD",2019,"oil",580
"SSD",2019,"solar",1.25
"SSD",2020,"oil",580
"SSD",2020,"solar",1.25
"STP",2000,"hydro",6.8
"STP",2000,"oil",19.28
"STP",2001,"hydro",4.84
"STP",2001,"oil",21.63
"STP",2002,"hydro",6.06
"STP",2002,"oil",25.44
"STP",2003,"hydro",7.89
"STP",2003,"oil",26.65
"STP",2004,"hydro",6.17
"STP",2004,"oil",31.1
"STP",2005,"hydro",4.25
"STP",2005,"oil",37.2
"STP",2006,"hydro",3.77
"STP",2006,"oil",39.06
"STP",2007,"hydro",7.63
"STP",2007,"oil",41.42
"STP",2008,"hydro",7.67
"STP",2008,"oil",43.04
"STP",2009,"hydro",7.26
"STP",2009,"oil",41.66
"STP",2010,"hydro",4.79
"STP",2010,"oil",52.42
"STP",2011,"hydro",6
"STP",2011,"oil",61.23
"STP",2012,"hydro",6.39
"STP",2012,"oil",70.47
"STP",2013,"hydro",5.89
"STP",2013,"oil",77.29
"STP",2013,"solar",0.08
"STP",2014,"hydro",5.89
"STP",2014,"oil",83.65
"STP",2014,"solar",0.12
"STP",2015,"hydro",5.89
"STP",2015,"oil",95.53
"STP",2015,"solar",0.15
"STP",2016,"hydro",5.89
"STP",2016,"oil",95.53
"STP",2016,"solar",0.2
"STP",2017,"hydro",5.89
"STP",2017,"oil",95.53
"STP",2017,"solar",0.4
"STP",2018,"hydro",5.89
"STP",2018,"oil",95.53
"STP",2018,"solar",0.42
"STP",2019,"hydro",5.89
"STP",2019,"oil",95.53
"STP",2019,"solar",0.42
"STP",2020,"hydro",5.89
"STP",2020,"oil",95.53
"STP",2020,"solar",0.42
"SUR",2000,"hydro",1226
"SUR",2000,"oil",197
"SUR",2001,"hydro",1228
"SUR",2001,"oil",214
"SUR",2002,"hydro",856
"SUR",2002,"oil",469
"SUR",2003,"hydro",772
"SUR",2003,"oil",534
"SUR",2004,"hydro",739
"SUR",2004,"oil",644
"SUR",2005,"hydro",640
"SUR",2005,"oil",600
"SUR",2006,"hydro",753.7
"SUR",2006,"oil",412.4
"SUR",2007,"hydro",890.6
"SUR",2007,"oil",309.5
"SUR",2008,"hydro",1000
"SUR",2008,"oil",286.9
"SUR",2009,"hydro",1175.89
"SUR",2009,"oil",377.44
"SUR",2010,"hydro",1065
"SUR",2010,"oil",711.75
"SUR",2010,"solar",0.22
"SUR",2011,"hydro",1368.37
"SUR",2011,"oil",511.74
"SUR",2011,"solar",0.39
"SUR",2012,"hydro",1111.97
"SUR",2012,"oil",905.91
"SUR",2012,"solar",0.93
"SUR",2013,"hydro",837.37
"SUR",2013,"oil",710.68
"SUR",2013,"solar",1.32
"SUR",2014,"hydro",559
"SUR",2014,"oil",1037.56
"SUR",2014,"solar",5.2
"SUR",2015,"bioenergy",6.45
"SUR",2015,"hydro",472.61
"SUR",2015,"oil",1185.3
"SUR",2015,"solar",8.75
"SUR",2016,"bioenergy",6.45
"SUR",2016,"hydro",783.41
"SUR",2016,"oil",1025.82
"SUR",2016,"solar",9.11
"SUR",2017,"bioenergy",6.45
"SUR",2017,"hydro",926.29
"SUR",2017,"oil",878.22
"SUR",2017,"solar",10.12
"SUR",2018,"bioenergy",6.45
"SUR",2018,"hydro",1000.29
"SUR",2018,"oil",787.42
"SUR",2018,"solar",11.57
"SUR",2019,"bioenergy",6.45
"SUR",2019,"hydro",953.07
"SUR",2019,"oil",912.29
"SUR",2019,"solar",12.34
"SUR",2020,"bioenergy",6.45
"SUR",2020,"hydro",953.07
"SUR",2020,"oil",912.29
"SUR",2020,"solar",12.8
"SVK",2000,"coal",6111
